block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
22,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544242,2548,0.212168,0.212168,0.215483,0.213825,2,0.005915,2,0.003303,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
23,cube0,0.290909,480,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646061,2716,0.212168,0.212168,0.215483,0.213825,2,0.003653,2,0.007187,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
23,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.638182,2703,0.212168,0.212168,0.215483,0.213825,2,0.003602,2,0.005933,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
24,cube0,0.366667,605,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493333,2464,0.212168,0.212168,0.215483,0.213825,2,0.005224,2,0.006974,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
24,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.513939,2498,0.212168,0.212168,0.215483,0.213825,2,0.006095,2,0.003295,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
25,cube0,0.321818,531,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575758,2600,0.212168,0.212168,0.215483,0.213825,2,0.004806,2,0.008067,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
25,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.609697,2656,0.212168,0.212168,0.215483,0.213825,2,0.005275,2,0.006291,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
26,cube0,0.313939,518,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.553333,2563,0.212168,0.212168,0.215483,0.213825,2,0.004319,2,0.004285,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
26,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.499394,2474,0.212168,0.212168,0.215483,0.213825,2,0.005625,2,0.003397,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
27,cube0,0.340000,561,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.557576,2570,0.212168,0.212168,0.215483,0.213825,2,0.003338,2,0.005514,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
27,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666667,2750,0.212168,0.212168,0.215483,0.213825,2,0.004174,2,0.005975,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
28,cube0,0.315758,521,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.503030,2480,0.212168,0.212168,0.215483,0.213825,2,0.006155,2,0.003184,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
28,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.480000,2442,0.212168,0.212168,0.215483,0.213825,2,0.005685,2,0.003116,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
29,cube0,0.352727,582,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.564849,2582,0.212168,0.212168,0.215483,0.213825,2,0.003167,2,0.007128,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
29,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.398182,2307,0.212168,0.212168,0.215483,0.213825,2,0.002766,2,0.005787,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
30,cube0,0.330909,546,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481818,2445,0.212168,0.212168,0.215483,0.213825,2,0.005301,2,0.003457,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
30,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.461212,2411,0.212168,0.212168,0.215483,0.213825,2,0.005335,2,0.005258,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
31,cube0,0.373939,617,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.653939,2729,0.212168,0.212168,0.215483,0.213825,2,0.004370,2,0.006675,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
31,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.585455,2616,0.212168,0.212168,0.215483,0.213825,2,0.003321,2,0.005429,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
32,cube0,0.304848,503,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.490909,2460,0.212168,0.212168,0.215483,0.213825,2,0.005489,2,0.003918,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
32,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.497576,2471,0.212168,0.212168,0.215483,0.213825,2,0.005736,2,0.006530,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
33,cube0,0.314545,519,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.572727,2595,0.212168,0.212168,0.215483,0.213825,2,0.003551,2,0.006846,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
33,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581212,2609,0.212168,0.212168,0.215483,0.213825,2,0.003747,2,0.004686,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
34,cube0,0.317576,524,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.435758,2369,0.212168,0.212168,0.215483,0.213825,2,0.005028,2,0.003184,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
34,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.385455,2286,0.212168,0.212168,0.215483,0.213825,2,0.003969,2,0.003312,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
35,cube0,0.348485,575,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.528485,2522,0.212168,0.212168,0.215483,0.213825,2,0.003918,2,0.005898,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
35,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.549091,2556,0.212168,0.212168,0.215483,0.213825,2,0.002569,2,0.005480,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
36,cube0,0.341212,563,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.630909,2691,0.212168,0.212168,0.215483,0.213825,2,0.007443,2,0.008954,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
36,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.501818,2478,0.212168,0.212168,0.215483,0.213825,2,0.005753,2,0.003594,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
37,cube0,0.309697,511,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.660000,2739,0.212168,0.212168,0.215483,0.213825,2,0.005651,2,0.005676,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
37,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544848,2549,0.212168,0.212168,0.215483,0.213825,2,0.003585,2,0.006325,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
38,cube0,0.363030,599,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.492727,2463,0.212168,0.212168,0.215483,0.213825,2,0.005583,2,0.003431,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
38,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.877576,3098,0.212168,0.212168,0.215483,0.213825,2,0.007742,2,0.003286,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
39,cube0,0.347879,574,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580000,2607,0.212168,0.212168,0.215483,0.213825,2,0.004123,2,0.006035,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
39,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.486061,2452,0.212168,0.212168,0.215483,0.213825,2,0.005719,2,0.005506,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
40,cube0,0.349697,577,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
40,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.599394,2639,0.212168,0.212168,0.215483,0.213825,2,0.007204,2,0.003321,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
40,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.420606,2344,0.212168,0.212168,0.215483,0.213825,2,0.004712,2,0.003269,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
41,cube0,0.290303,479,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
41,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.784848,2945,0.212168,0.212168,0.215483,0.213825,2,0.005429,2,0.007375,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
41,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.514545,2499,0.212168,0.212168,0.215483,0.213825,2,0.003312,2,0.005796,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
42,cube0,0.346061,571,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
42,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561818,2577,0.212168,0.212168,0.215483,0.213825,2,0.006206,2,0.003440,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
42,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.535758,2534,0.212168,0.212168,0.215483,0.213825,2,0.006146,2,0.003321,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
43,cube0,0.294545,486,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
43,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.641818,2709,0.212168,0.212168,0.215483,0.213825,2,0.005070,2,0.006308,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
43,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.623636,2679,0.212168,0.212168,0.215483,0.213825,2,0.004490,2,0.006692,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
44,cube0,0.367273,606,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
44,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406061,2320,0.212168,0.212168,0.215483,0.213825,2,0.004328,2,0.003414,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
44,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.380606,2278,0.212168,0.212168,0.215483,0.213825,2,0.004149,2,0.003116,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
45,cube0,0.322424,532,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
45,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.681212,2774,0.212168,0.212168,0.215483,0.213825,2,0.004285,2,0.005668,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
45,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.443030,2381,0.212168,0.212168,0.215483,0.213825,2,0.004550,2,0.005284,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
46,cube0,0.312121,515,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
46,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530303,2525,0.212168,0.212168,0.215483,0.213825,2,0.005873,2,0.003303,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
46,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.005455,3309,0.212168,0.212168,0.215483,0.213825,2,0.008604,2,0.003047,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
47,cube0,0.343636,567,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
47,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.639394,2705,0.212168,0.212168,0.215483,0.213825,2,0.004191,2,0.006325,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
47,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544848,2549,0.212168,0.212168,0.215483,0.213825,2,0.006172,2,0.007076,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
48,cube0,0.316364,522,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
48,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530909,2526,0.212168,0.212168,0.215483,0.213825,2,0.005898,2,0.005036,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
48,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.868485,3083,0.212168,0.212168,0.215483,0.213825,2,0.006837,2,0.003312,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
49,cube0,0.352727,582,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
49,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.596364,2634,0.212168,0.212168,0.215483,0.213825,2,0.004499,2,0.007409,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
49,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.547879,2554,0.212168,0.212168,0.215483,0.213825,2,0.006317,2,0.007298,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
50,cube0,0.329091,543,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
50,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.653939,2729,0.212168,0.212168,0.215483,0.213825,2,0.008032,2,0.003568,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
50,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.982424,3271,0.212168,0.212168,0.215483,0.213825,2,0.010320,2,0.003397,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
51,cube0,0.371515,613,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
51,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.690909,2790,0.212168,0.212168,0.215483,0.213825,2,0.005557,2,0.006462,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
51,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.587879,2620,0.212168,0.212168,0.215483,0.213825,2,0.006923,2,0.007674,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
52,cube0,0.305455,504,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
52,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558788,2572,0.212168,0.212168,0.215483,0.213825,2,0.005787,2,0.007093,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
52,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.395151,2302,0.212168,0.212168,0.215483,0.213825,2,0.004089,2,0.007580,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
53,cube0,0.310303,512,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
53,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.695758,2798,0.212168,0.212168,0.215483,0.213825,2,0.004678,2,0.003303,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
53,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.572727,2595,0.212168,0.212168,0.215483,0.213825,2,0.003636,2,0.003508,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
