block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
89,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.601212,2642,0.671515,0.009458,0.291515,0.004106,52.343044,0.407273,0.005736,37.465778,0.000000,0.378788,0.005335,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,
89,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.771515,2923,0.671515,0.009458,0.386061,0.005437,39.524334,0.388485,0.005472,39.277695,0.000000,0.295152,0.004157,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.135152,0.000000,
90,cube0,0.327879,541,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.276364,0.003892,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.149091,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
90,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.760606,2905,0.671515,0.009458,0.443636,0.006248,34.394814,0.240000,0.003380,63.578293,0.000000,0.289697,0.004080,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,
90,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.902424,3139,0.671515,0.009458,0.477576,0.006726,31.950508,0.250909,0.003534,60.814014,0.000000,0.353333,0.004977,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.097576,0.000000,
91,cube0,0.383030,632,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.329697,0.004644,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
91,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529091,2523,0.671515,0.009458,0.440000,0.006197,34.679066,0.477576,0.006726,31.950508,0.000000,0.278788,0.003927,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.098182,0.000000,
91,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.550303,2558,0.671515,0.009458,0.431515,0.006078,35.360958,0.364242,0.005130,41.891850,0.000000,0.318182,0.004481,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.128485,0.000000,
92,cube0,0.306667,506,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.270909,0.003816,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.133939,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
92,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579394,2606,0.671515,0.009458,0.480000,0.006761,31.789146,0.244242,0.003440,62.473949,0.000000,0.282424,0.003978,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.146061,0.000000,
92,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558182,2571,0.671515,0.009458,0.422424,0.005950,36.121952,0.231515,0.003261,65.908379,0.000000,0.321212,0.004524,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,
93,cube0,0.309091,510,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269697,0.003799,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.103030,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
93,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.511515,2494,0.671515,0.009458,0.226061,0.003184,67.498672,0.441212,0.006214,34.583797,0.000000,0.358182,0.005045,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
93,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.505455,2484,0.671515,0.009458,0.195758,0.002757,77.947372,0.388485,0.005472,39.277695,0.000000,0.338788,0.004772,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,
94,cube0,0.317576,524,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.268485,0.003781,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.123030,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
94,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.427273,2355,0.671515,0.009458,0.293939,0.004140,51.911346,0.222424,0.003133,68.602188,0.000000,0.340606,0.004797,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121818,0.000000,
94,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.825455,3012,0.671515,0.009458,0.434545,0.006120,35.114368,0.231515,0.003261,65.908379,0.000000,0.296970,0.004183,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,
95,cube0,0.348485,575,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.296970,0.004183,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.101212,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
95,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.590909,2625,0.671515,0.009458,0.230303,0.003244,66.255272,0.350909,0.004942,43.483597,0.000000,0.301212,0.004242,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127273,0.000000,
95,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.553939,2564,0.671515,0.009458,0.255758,0.003602,59.661144,0.455758,0.006419,33.480053,0.000000,0.281212,0.003961,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.126667,0.000000,
96,cube0,0.340000,561,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.298788,0.004208,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.131515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
96,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.461818,2412,0.671515,0.009458,0.357576,0.005036,42.672886,0.251515,0.003542,60.667477,0.000000,0.275758,0.003884,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,
96,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.432121,2363,0.671515,0.009458,0.323636,0.004558,47.147949,0.252121,0.003551,60.521641,0.000000,0.273939,0.003858,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.107879,0.000000,
97,cube0,0.312727,516,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.268485,0.003781,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.112121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
97,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524242,2515,0.671515,0.009458,0.287879,0.004055,53.004215,0.516970,0.007281,29.515829,0.000000,0.297576,0.004191,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,
97,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.586667,2618,0.671515,0.009458,0.213939,0.003013,71.322952,0.384242,0.005412,39.711365,0.000000,0.265455,0.003739,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127273,0.000000,
98,cube0,0.358182,591,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.305455,0.004302,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.118788,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
98,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.375152,2269,0.671515,0.009458,0.296364,0.004174,51.486713,0.490303,0.006906,31.121140,0.000000,0.252727,0.003560,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.143636,0.000000,
98,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.502424,2479,0.671515,0.009458,0.388485,0.005472,39.277695,0.429091,0.006044,35.560738,0.000000,0.293939,0.004140,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.120606,0.000000,
99,cube0,0.349091,576,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.294545,0.004149,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
99,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581212,2609,0.671515,0.009458,0.216364,0.003047,70.523811,0.246667,0.003474,61.859951,0.000000,0.309697,0.004362,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
99,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.663030,2744,0.671515,0.009458,0.384242,0.005412,39.711365,0.223636,0.003150,68.230362,0.000000,0.260000,0.003662,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.105455,0.000000,
100,cube0,0.347273,573,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.304848,0.004294,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
100,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447879,2389,0.671515,0.009458,0.360606,0.005079,42.314289,0.227879,0.003210,66.960106,0.000000,0.275758,0.003884,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.116364,0.000000,
100,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.482424,2446,0.671515,0.009458,0.384848,0.005420,39.648819,0.241818,0.003406,63.100258,0.000000,0.311515,0.004388,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,
101,cube0,0.289091,477,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.242424,0.003414,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.138788,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
101,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.541212,2543,0.671515,0.009458,0.228485,0.003218,66.782494,0.426061,0.006001,35.813656,0.000000,0.324242,0.004567,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.091515,0.000000,
101,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575152,2599,0.671515,0.009458,0.335152,0.004720,45.528030,0.497576,0.007008,30.666262,0.000000,0.299394,0.004217,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
102,cube0,0.344848,569,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.293939,0.004140,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
102,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.378182,2274,0.671515,0.009458,0.278182,0.003918,54.851856,0.227273,0.003201,67.138672,0.000000,0.300000,0.004225,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
102,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.474545,2433,0.671515,0.009458,0.370303,0.005216,41.206223,0.224848,0.003167,67.862541,0.000000,0.300606,0.004234,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.124848,0.000000,
103,cube0,0.292121,482,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.240000,0.003380,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.146061,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
103,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.649091,2721,0.671515,0.009458,0.240000,0.003380,63.578293,0.498182,0.007017,30.628956,0.000000,0.316364,0.004456,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,
103,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.719394,2837,0.671515,0.009458,0.409697,0.005770,37.244083,0.370303,0.005216,41.206223,0.000000,0.301818,0.004251,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.126667,0.000000,
104,cube0,0.369091,609,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.313939,0.004422,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116364,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
104,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.537576,2537,0.671515,0.009458,0.425455,0.005992,35.864677,0.237576,0.003346,64.227043,0.000000,0.304848,0.004294,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,
104,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.548485,2555,0.671515,0.009458,0.433333,0.006103,35.212593,0.245455,0.003457,62.165432,0.000000,0.301212,0.004242,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113939,0.000000,
105,cube0,0.324242,535,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.265455,0.003739,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
105,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.904848,3143,0.671515,0.009458,0.377576,0.005318,40.412521,0.525455,0.007401,29.039219,0.000000,0.317576,0.004473,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.138182,0.000000,
105,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.751515,2890,0.671515,0.009458,0.371515,0.005233,41.071781,0.416364,0.005864,36.647747,0.000000,0.402424,0.005668,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.093333,0.000000,
106,cube0,0.313939,518,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.275152,0.003875,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.115152,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
106,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.599394,2639,0.671515,0.009458,0.470909,0.006633,32.402832,0.234545,0.003303,65.056854,0.000000,0.296364,0.004174,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.123030,0.000000,
106,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.643030,2711,0.671515,0.009458,0.556364,0.007836,27.425928,0.239394,0.003372,63.739246,0.000000,0.263636,0.003713,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.107273,0.000000,
107,cube0,0.338788,559,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.297576,0.004191,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.130909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
107,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.756364,2898,0.671515,0.009458,0.367879,0.005181,41.477760,0.473333,0.006667,32.236877,0.000000,0.293939,0.004140,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.098788,0.000000,
107,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.725455,2847,0.671515,0.009458,0.395152,0.005566,38.615032,0.404242,0.005694,37.746628,0.000000,0.315152,0.004439,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115152,0.000000,
108,cube0,0.315758,521,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269697,0.003799,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.130909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
108,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518788,2506,0.671515,0.009458,0.394545,0.005557,38.674347,0.238788,0.003363,63.901016,0.000000,0.325455,0.004584,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.117576,0.000000,
108,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.405455,2319,0.671515,0.009458,0.299394,0.004217,50.965588,0.234545,0.003303,65.056854,0.000000,0.295758,0.004166,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
109,cube0,0.353333,583,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.305455,0.004302,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
109,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.746667,2882,0.671515,0.009458,0.381818,0.005378,39.963493,0.529091,0.007452,28.839636,0.000000,0.334545,0.004712,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.129697,0.000000,
109,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.702424,2809,0.671515,0.009458,0.361818,0.005096,42.172531,0.390303,0.005497,39.094723,0.000000,0.294545,0.004149,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.186667,0.000000,
110,cube0,0.326667,539,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.276364,0.003892,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.136364,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
110,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.515152,2500,0.671515,0.009458,0.430303,0.006061,35.460564,0.247879,0.003491,61.557461,0.000000,0.281212,0.003961,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
110,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.552727,2562,0.671515,0.009458,0.475758,0.006701,32.072617,0.232727,0.003278,65.565109,0.000000,0.281818,0.003969,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.096970,0.000000,
111,cube0,0.375758,620,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.321818,0.004533,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
111,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.653333,2728,0.671515,0.009458,0.247879,0.003491,61.557461,0.466667,0.006573,32.697407,0.000000,0.282424,0.003978,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.099394,0.000000,
111,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.623030,2678,0.671515,0.009458,0.298182,0.004200,51.172768,0.359394,0.005062,42.457001,0.000000,0.318788,0.004490,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.128485,0.000000,
112,cube0,0.306667,506,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.270303,0.003807,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.134545,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
112,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.566061,2584,0.671515,0.009458,0.496970,0.007000,30.703661,0.234545,0.003303,65.056854,0.000000,0.269697,0.003799,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.145455,0.000000,
112,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524848,2516,0.671515,0.009458,0.408485,0.005753,37.354603,0.246667,0.003474,61.859951,0.000000,0.336364,0.004738,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
