block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
257,cube0,0.305455,504,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
257,vector0,NA,NA,NA,NA,NA,NA,1.626667,2684,0.002211,0.002185,0.000026,0.000000,0.000000,0.004669,0.000000,0.013905,
257,vector1,NA,NA,NA,NA,NA,NA,1.730909,2856,0.002211,0.002185,0.000026,0.000000,0.000000,0.005002,0.000000,0.013496,
258,cube0,0.366061,604,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
258,vector0,NA,NA,NA,NA,NA,NA,1.533333,2530,0.002211,0.002185,0.000026,0.000000,0.000000,0.005975,0.000000,0.013496,
258,vector1,NA,NA,NA,NA,NA,NA,1.555758,2567,0.002211,0.002185,0.000026,0.000000,0.000000,0.006376,0.000000,0.014682,
259,cube0,0.358182,591,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
259,vector0,NA,NA,NA,NA,NA,NA,1.743030,2876,0.002211,0.002185,0.000026,0.000000,0.000000,0.005036,0.000000,0.011575,
259,vector1,NA,NA,NA,NA,NA,NA,1.727273,2850,0.002211,0.002185,0.000026,0.000000,0.000000,0.005002,0.000000,0.013752,
260,cube0,0.375758,620,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
260,vector0,NA,NA,NA,NA,NA,NA,1.553939,2564,0.002211,0.002185,0.000026,0.000000,0.000000,0.006180,0.000000,0.015169,
260,vector1,NA,NA,NA,NA,NA,NA,1.543636,2547,0.002211,0.002185,0.000026,0.000000,0.000000,0.006206,0.000000,0.015595,
261,cube0,0.289697,478,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
261,vector0,NA,NA,NA,NA,NA,NA,1.715758,2831,0.002211,0.002185,0.000026,0.000000,0.000000,0.004738,0.000000,0.013333,
261,vector1,NA,NA,NA,NA,NA,NA,1.675758,2765,0.002211,0.002185,0.000026,0.000000,0.000000,0.003867,0.000000,0.014742,
262,cube0,0.347879,574,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
262,vector0,NA,NA,NA,NA,NA,NA,1.441212,2378,0.002211,0.002185,0.000026,0.000000,0.000000,0.004302,0.000000,0.015450,
262,vector1,NA,NA,NA,NA,NA,NA,1.942424,3205,0.002211,0.002185,0.000026,0.000000,0.000000,0.006078,0.000000,0.013257,
263,cube0,0.290909,480,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
263,vector0,NA,NA,NA,NA,NA,NA,1.560606,2575,0.002211,0.002185,0.000026,0.000000,0.000000,0.003175,0.000000,0.014853,
263,vector1,NA,NA,NA,NA,NA,NA,1.612121,2660,0.002211,0.002185,0.000026,0.000000,0.000000,0.005070,0.000000,0.011635,
264,cube0,0.366667,605,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
264,vector0,NA,NA,NA,NA,NA,NA,1.545455,2550,0.002211,0.002185,0.000026,0.000000,0.000000,0.006376,0.000000,0.014955,
264,vector1,NA,NA,NA,NA,NA,NA,1.848485,3050,0.002211,0.002185,0.000026,0.000000,0.000000,0.008135,0.000000,0.015143,
265,cube0,0.321818,531,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
265,vector0,NA,NA,NA,NA,NA,NA,1.643030,2711,0.002211,0.002185,0.000026,0.000000,0.000000,0.005668,0.000000,0.013615,
265,vector1,NA,NA,NA,NA,NA,NA,1.544242,2548,0.002211,0.002185,0.000026,0.000000,0.000000,0.006308,0.000000,0.013060,
266,cube0,0.310909,513,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
266,vector0,NA,NA,NA,NA,NA,NA,1.844242,3043,0.002211,0.002185,0.000026,0.000000,0.000000,0.006453,0.000000,0.014921,
266,vector1,NA,NA,NA,NA,NA,NA,1.841212,3038,0.002211,0.002185,0.000026,0.000000,0.000000,0.005676,0.000000,0.015647,
267,cube0,0.339394,560,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
267,vector0,NA,NA,NA,NA,NA,NA,1.565455,2583,0.002211,0.002185,0.000026,0.000000,0.000000,0.006470,0.000000,0.013359,
267,vector1,NA,NA,NA,NA,NA,NA,1.520000,2508,0.002211,0.002185,0.000026,0.000000,0.000000,0.006120,0.000000,0.015664,
268,cube0,0.315758,521,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
268,vector0,NA,NA,NA,NA,NA,NA,1.371515,2263,0.002211,0.002185,0.000026,0.000000,0.000000,0.003978,0.000000,0.013854,
268,vector1,NA,NA,NA,NA,NA,NA,1.507273,2487,0.002211,0.002185,0.000026,0.000000,0.000000,0.005463,0.000000,0.015356,
269,cube0,0.352121,581,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
269,vector0,NA,NA,NA,NA,NA,NA,1.515758,2501,0.002211,0.002185,0.000026,0.000000,0.000000,0.002458,0.000000,0.013376,
269,vector1,NA,NA,NA,NA,NA,NA,1.538788,2539,0.002211,0.002185,0.000026,0.000000,0.000000,0.003841,0.000000,0.013931,
270,cube0,0.333333,550,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
270,vector0,NA,NA,NA,NA,NA,NA,1.540606,2542,0.002211,0.002185,0.000026,0.000000,0.000000,0.006163,0.000000,0.014673,
270,vector1,NA,NA,NA,NA,NA,NA,1.819394,3002,0.002211,0.002185,0.000026,0.000000,0.000000,0.006522,0.000000,0.014716,
271,cube0,0.370909,612,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
271,vector0,NA,NA,NA,NA,NA,NA,1.732727,2859,0.002211,0.002185,0.000026,0.000000,0.000000,0.004925,0.000000,0.013547,
271,vector1,NA,NA,NA,NA,NA,NA,1.566667,2585,0.002211,0.002185,0.000026,0.000000,0.000000,0.006436,0.000000,0.013828,
272,cube0,0.307273,507,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
272,vector0,NA,NA,NA,NA,NA,NA,1.460000,2409,0.002211,0.002185,0.000026,0.000000,0.000000,0.005198,0.000000,0.015186,
272,vector1,NA,NA,NA,NA,NA,NA,1.670909,2757,0.002211,0.002185,0.000026,0.000000,0.000000,0.008160,0.000000,0.016082,
273,cube0,0.309091,510,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
273,vector0,NA,NA,NA,NA,NA,NA,1.603030,2645,0.002211,0.002185,0.000026,0.000000,0.000000,0.002467,0.000000,0.012574,
273,vector1,NA,NA,NA,NA,NA,NA,1.721818,2841,0.002211,0.002185,0.000026,0.000000,0.000000,0.005617,0.000000,0.014776,
274,cube0,0.320606,529,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
274,vector0,NA,NA,NA,NA,NA,NA,1.557576,2570,0.002211,0.002185,0.000026,0.000000,0.000000,0.006112,0.000000,0.014716,
274,vector1,NA,NA,NA,NA,NA,NA,1.517576,2504,0.002211,0.002185,0.000026,0.000000,0.000000,0.005745,0.000000,0.013453,
275,cube0,0.355152,586,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
275,vector0,NA,NA,NA,NA,NA,NA,1.632121,2693,0.002211,0.002185,0.000026,0.000000,0.000000,0.003449,0.000000,0.013487,
275,vector1,NA,NA,NA,NA,NA,NA,1.646061,2716,0.002211,0.002185,0.000026,0.000000,0.000000,0.003483,0.000000,0.012104,
276,cube0,0.337576,557,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
276,vector0,NA,NA,NA,NA,NA,NA,1.903636,3141,0.002211,0.002185,0.000026,0.000000,0.000000,0.008510,0.000000,0.013974,
276,vector1,NA,NA,NA,NA,NA,NA,1.499394,2474,0.002211,0.002185,0.000026,0.000000,0.000000,0.005685,0.000000,0.015578,
277,cube0,0.306061,505,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
277,vector0,NA,NA,NA,NA,NA,NA,1.528485,2522,0.002211,0.002185,0.000026,0.000000,0.000000,0.006189,0.000000,0.014161,
277,vector1,NA,NA,NA,NA,NA,NA,1.506667,2486,0.002211,0.002185,0.000026,0.000000,0.000000,0.002868,0.000000,0.015467,
278,cube0,0.359394,593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
278,vector0,NA,NA,NA,NA,NA,NA,1.515758,2501,0.002211,0.002185,0.000026,0.000000,0.000000,0.005924,0.000000,0.015715,
278,vector1,NA,NA,NA,NA,NA,NA,1.385455,2286,0.002211,0.002185,0.000026,0.000000,0.000000,0.004072,0.000000,0.014383,
279,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
279,vector0,NA,NA,NA,NA,NA,NA,1.551515,2560,0.002211,0.002185,0.000026,0.000000,0.000000,0.003577,0.000000,0.013069,
279,vector1,NA,NA,NA,NA,NA,NA,1.543030,2546,0.002211,0.002185,0.000026,0.000000,0.000000,0.002595,0.000000,0.012778,
280,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
280,vector0,NA,NA,NA,NA,NA,NA,1.543030,2546,0.002211,0.002185,0.000026,0.000000,0.000000,0.006172,0.000000,0.013931,
280,vector1,NA,NA,NA,NA,NA,NA,1.584849,2615,0.002211,0.002185,0.000026,0.000000,0.000000,0.006743,0.000000,0.013897,
281,cube0,0.292727,483,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
281,vector0,NA,NA,NA,NA,NA,NA,1.646061,2716,0.002211,0.002185,0.000026,0.000000,0.000000,0.003961,0.000000,0.013641,
281,vector1,NA,NA,NA,NA,NA,NA,1.610909,2658,0.002211,0.002185,0.000026,0.000000,0.000000,0.003995,0.000000,0.013803,
282,cube0,0.343636,567,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
282,vector0,NA,NA,NA,NA,NA,NA,1.581818,2610,0.002211,0.002185,0.000026,0.000000,0.000000,0.006522,0.000000,0.015186,
282,vector1,NA,NA,NA,NA,NA,NA,1.569091,2589,0.002211,0.002185,0.000026,0.000000,0.000000,0.006274,0.000000,0.016039,
283,cube0,0.296970,490,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
283,vector0,NA,NA,NA,NA,NA,NA,1.829091,3018,0.002211,0.002185,0.000026,0.000000,0.000000,0.005557,0.000000,0.014247,
283,vector1,NA,NA,NA,NA,NA,NA,1.666061,2749,0.002211,0.002185,0.000026,0.000000,0.000000,0.006137,0.000000,0.014204,
284,cube0,0.368485,608,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
284,vector0,NA,NA,NA,NA,NA,NA,1.701212,2807,0.002211,0.002185,0.000026,0.000000,0.000000,0.006172,0.000000,0.013632,
284,vector1,NA,NA,NA,NA,NA,NA,1.844242,3043,0.002211,0.002185,0.000026,0.000000,0.000000,0.007862,0.000000,0.015510,
285,cube0,0.322424,532,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
285,vector0,NA,NA,NA,NA,NA,NA,1.411515,2329,0.002211,0.002185,0.000026,0.000000,0.000000,0.004251,0.000000,0.012941,
285,vector1,NA,NA,NA,NA,NA,NA,1.536970,2536,0.002211,0.002185,0.000026,0.000000,0.000000,0.006214,0.000000,0.013589,
286,cube0,0.315152,520,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
286,vector0,NA,NA,NA,NA,NA,NA,1.928485,3182,0.002211,0.002185,0.000026,0.000000,0.000000,0.007870,0.000000,0.014622,
286,vector1,NA,NA,NA,NA,NA,NA,1.855152,3061,0.002211,0.002185,0.000026,0.000000,0.000000,0.007196,0.000000,0.014306,
287,cube0,0.338788,559,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
287,vector0,NA,NA,NA,NA,NA,NA,1.547879,2554,0.002211,0.002185,0.000026,0.000000,0.000000,0.006428,0.000000,0.013555,
287,vector1,NA,NA,NA,NA,NA,NA,1.453939,2399,0.002211,0.002185,0.000026,0.000000,0.000000,0.005301,0.000000,0.013931,
288,cube0,0.315152,520,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
288,vector0,NA,NA,NA,NA,NA,NA,1.470909,2427,0.002211,0.002185,0.000026,0.000000,0.000000,0.005352,0.000000,0.013299,
288,vector1,NA,NA,NA,NA,NA,NA,1.527273,2520,0.002211,0.002185,0.000026,0.000000,0.000000,0.005625,0.000000,0.013828,
289,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
289,vector0,NA,NA,NA,NA,NA,NA,1.632121,2693,0.002211,0.002185,0.000026,0.000000,0.000000,0.004550,0.000000,0.013316,
289,vector1,NA,NA,NA,NA,NA,NA,1.665455,2748,0.002211,0.002185,0.000026,0.000000,0.000000,0.005566,0.000000,0.013265,
290,cube0,0.328485,542,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
290,vector0,NA,NA,NA,NA,NA,NA,1.516970,2503,0.002211,0.002185,0.000026,0.000000,0.000000,0.005711,0.000000,0.014802,
290,vector1,NA,NA,NA,NA,NA,NA,1.821212,3005,0.002211,0.002185,0.000026,0.000000,0.000000,0.006078,0.000000,0.015169,
291,cube0,0.370909,612,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
291,vector0,NA,NA,NA,NA,NA,NA,1.675151,2764,0.002211,0.002185,0.000026,0.000000,0.000000,0.004413,0.000000,0.013564,
291,vector1,NA,NA,NA,NA,NA,NA,1.528485,2522,0.002211,0.002185,0.000026,0.000000,0.000000,0.005659,0.000000,0.013828,
292,cube0,0.306061,505,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
292,vector0,NA,NA,NA,NA,NA,NA,1.422424,2347,0.002211,0.002185,0.000026,0.000000,0.000000,0.004669,0.000000,0.017550,
292,vector1,NA,NA,NA,NA,NA,NA,1.748485,2885,0.002211,0.002185,0.000026,0.000000,0.000000,0.008971,0.000000,0.015092,
293,cube0,0.309091,510,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
293,vector0,NA,NA,NA,NA,NA,NA,1.365455,2253,0.002211,0.002185,0.000026,0.000000,0.000000,0.002467,0.000000,0.015501,
293,vector1,NA,NA,NA,NA,NA,NA,1.716364,2832,0.002211,0.002185,0.000026,0.000000,0.000000,0.005694,0.000000,0.014306,
294,cube0,0.320606,529,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
294,vector0,NA,NA,NA,NA,NA,NA,1.496364,2469,0.002211,0.002185,0.000026,0.000000,0.000000,0.005548,0.000000,0.013931,
294,vector1,NA,NA,NA,NA,NA,NA,1.475758,2435,0.002211,0.002185,0.000026,0.000000,0.000000,0.005361,0.000000,0.014964,
295,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
295,vector0,NA,NA,NA,NA,NA,NA,1.657576,2735,0.002211,0.002185,0.000026,0.000000,0.000000,0.003423,0.000000,0.012821,
295,vector1,NA,NA,NA,NA,NA,NA,1.510909,2493,0.002211,0.002185,0.000026,0.000000,0.000000,0.003611,0.000000,0.013837,
296,cube0,0.341212,563,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
296,vector0,NA,NA,NA,NA,NA,NA,1.621212,2675,0.002211,0.002185,0.000026,0.000000,0.000000,0.007068,0.000000,0.015092,
296,vector1,NA,NA,NA,NA,NA,NA,1.457576,2405,0.002211,0.002185,0.000026,0.000000,0.000000,0.005207,0.000000,0.015100,
297,cube0,0.307879,508,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
297,vector0,NA,NA,NA,NA,NA,NA,1.576364,2601,0.002211,0.002185,0.000026,0.000000,0.000000,0.004977,0.000000,0.015203,
297,vector1,NA,NA,NA,NA,NA,NA,1.435151,2368,0.002211,0.002185,0.000026,0.000000,0.000000,0.002493,0.000000,0.015391,
298,cube0,0.362424,598,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
298,vector0,NA,NA,NA,NA,NA,NA,1.443030,2381,0.002211,0.002185,0.000026,0.000000,0.000000,0.004883,0.000000,0.015365,
298,vector1,NA,NA,NA,NA,NA,NA,1.413333,2332,0.002211,0.002185,0.000026,0.000000,0.000000,0.004661,0.000000,0.015484,
299,cube0,0.354545,585,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
299,vector0,NA,NA,NA,NA,NA,NA,1.682424,2776,0.002211,0.002185,0.000026,0.000000,0.000000,0.003978,0.000000,0.012966,
299,vector1,NA,NA,NA,NA,NA,NA,1.630303,2690,0.002211,0.002185,0.000026,0.000000,0.000000,0.004183,0.000000,0.014255,
300,cube0,0.347879,574,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
300,vector0,NA,NA,NA,NA,NA,NA,1.558182,2571,0.002211,0.002185,0.000026,0.000000,0.000000,0.006248,0.000000,0.014750,
300,vector1,NA,NA,NA,NA,NA,NA,1.572727,2595,0.002211,0.002185,0.000026,0.000000,0.000000,0.006419,0.000000,0.014631,
301,cube0,0.294545,486,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
301,vector0,NA,NA,NA,NA,NA,NA,1.533333,2530,0.002211,0.002185,0.000026,0.000000,0.000000,0.003525,0.000000,0.012659,
301,vector1,NA,NA,NA,NA,NA,NA,1.612121,2660,0.002211,0.002185,0.000026,0.000000,0.000000,0.003449,0.000000,0.013461,
302,cube0,0.347273,573,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
302,vector0,NA,NA,NA,NA,NA,NA,1.579394,2606,0.002211,0.002185,0.000026,0.000000,0.000000,0.006197,0.000000,0.015126,
302,vector1,NA,NA,NA,NA,NA,NA,1.881818,3105,0.002211,0.002185,0.000026,0.000000,0.000000,0.006394,0.000000,0.015203,
303,cube0,0.295152,487,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
303,vector0,NA,NA,NA,NA,NA,NA,1.813939,2993,0.002211,0.002185,0.000026,0.000000,0.000000,0.005480,0.000000,0.013402,
303,vector1,NA,NA,NA,NA,NA,NA,1.513939,2498,0.002211,0.002185,0.000026,0.000000,0.000000,0.006146,0.000000,0.012907,
304,cube0,0.365455,603,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
304,vector0,NA,NA,NA,NA,NA,NA,1.787273,2949,0.002211,0.002185,0.000026,0.000000,0.000000,0.005830,0.000000,0.014042,
304,vector1,NA,NA,NA,NA,NA,NA,1.909697,3151,0.002211,0.002185,0.000026,0.000000,0.000000,0.007281,0.000000,0.015092,
305,cube0,0.321212,530,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
305,vector0,NA,NA,NA,NA,NA,NA,1.444242,2383,0.002211,0.002185,0.000026,0.000000,0.000000,0.004541,0.000000,0.014144,
305,vector1,NA,NA,NA,NA,NA,NA,1.543636,2547,0.002211,0.002185,0.000026,0.000000,0.000000,0.006197,0.000000,0.014272,
306,cube0,0.312727,516,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
306,vector0,NA,NA,NA,NA,NA,NA,1.972121,3254,0.002211,0.002185,0.000026,0.000000,0.000000,0.008271,0.000000,0.014784,
306,vector1,NA,NA,NA,NA,NA,NA,1.887879,3115,0.002211,0.002185,0.000026,0.000000,0.000000,0.007554,0.000000,0.016876,
307,cube0,0.340606,562,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
307,vector0,NA,NA,NA,NA,NA,NA,1.585455,2616,0.002211,0.002185,0.000026,0.000000,0.000000,0.006820,0.000000,0.012446,
307,vector1,NA,NA,NA,NA,NA,NA,1.500606,2476,0.002211,0.002185,0.000026,0.000000,0.000000,0.005907,0.000000,0.015664,
308,cube0,0.315758,521,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
308,vector0,NA,NA,NA,NA,NA,NA,1.450303,2393,0.002211,0.002185,0.000026,0.000000,0.000000,0.004968,0.000000,0.016918,
308,vector1,NA,NA,NA,NA,NA,NA,1.417576,2339,0.002211,0.002185,0.000026,0.000000,0.000000,0.004208,0.000000,0.015672,
309,cube0,0.361212,596,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
309,vector0,NA,NA,NA,NA,NA,NA,1.529697,2524,0.002211,0.002185,0.000026,0.000000,0.000000,0.003739,0.000000,0.013837,
309,vector1,NA,NA,NA,NA,NA,NA,1.570303,2591,0.002211,0.002185,0.000026,0.000000,0.000000,0.003560,0.000000,0.014580,
310,cube0,0.330909,546,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
310,vector0,NA,NA,NA,NA,NA,NA,1.494545,2466,0.002211,0.002185,0.000026,0.000000,0.000000,0.005267,0.000000,0.013461,
310,vector1,NA,NA,NA,NA,NA,NA,1.519394,2507,0.002211,0.002185,0.000026,0.000000,0.000000,0.005352,0.000000,0.013598,
311,cube0,0.372727,615,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
311,vector0,NA,NA,NA,NA,NA,NA,1.632727,2694,0.002211,0.002185,0.000026,0.000000,0.000000,0.004379,0.000000,0.014272,
311,vector1,NA,NA,NA,NA,NA,NA,1.829091,3018,0.002211,0.002185,0.000026,0.000000,0.000000,0.004891,0.000000,0.013641,
312,cube0,0.307273,507,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
312,vector0,NA,NA,NA,NA,NA,NA,1.533333,2530,0.002211,0.002185,0.000026,0.000000,0.000000,0.006172,0.000000,0.015962,
312,vector1,NA,NA,NA,NA,NA,NA,1.679394,2771,0.002211,0.002185,0.000026,0.000000,0.000000,0.008271,0.000000,0.015177,
313,cube0,0.309697,511,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
313,vector0,NA,NA,NA,NA,NA,NA,1.543636,2547,0.002211,0.002185,0.000026,0.000000,0.000000,0.003099,0.000000,0.013564,
313,vector1,NA,NA,NA,NA,NA,NA,1.595152,2632,0.002211,0.002185,0.000026,0.000000,0.000000,0.004712,0.000000,0.012881,
314,cube0,0.318788,526,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
314,vector0,NA,NA,NA,NA,NA,NA,1.489697,2458,0.002211,0.002185,0.000026,0.000000,0.000000,0.005463,0.000000,0.015570,
314,vector1,NA,NA,NA,NA,NA,NA,1.390909,2295,0.002211,0.002185,0.000026,0.000000,0.000000,0.004140,0.000000,0.015134,
315,cube0,0.352727,582,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
315,vector0,NA,NA,NA,NA,NA,NA,1.596970,2635,0.002211,0.002185,0.000026,0.000000,0.000000,0.003338,0.000000,0.014161,
315,vector1,NA,NA,NA,NA,NA,NA,1.476970,2437,0.002211,0.002185,0.000026,0.000000,0.000000,0.002518,0.000000,0.013564,
316,cube0,0.344242,568,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
316,vector0,NA,NA,NA,NA,NA,NA,1.536364,2535,0.002211,0.002185,0.000026,0.000000,0.000000,0.005941,0.000000,0.014119,
316,vector1,NA,NA,NA,NA,NA,NA,1.517576,2504,0.002211,0.002185,0.000026,0.000000,0.000000,0.005898,0.000000,0.015322,
317,cube0,0.306667,506,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
317,vector0,NA,NA,NA,NA,NA,NA,1.590909,2625,0.002211,0.002185,0.000026,0.000000,0.000000,0.005207,0.000000,0.013120,
317,vector1,NA,NA,NA,NA,NA,NA,1.521212,2510,0.002211,0.002185,0.000026,0.000000,0.000000,0.003850,0.000000,0.013427,
318,cube0,0.363636,600,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
318,vector0,NA,NA,NA,NA,NA,NA,1.741818,2874,0.002211,0.002185,0.000026,0.000000,0.000000,0.006761,0.000000,0.016090,
318,vector1,NA,NA,NA,NA,NA,NA,1.632121,2693,0.002211,0.002185,0.000026,0.000000,0.000000,0.007435,0.000000,0.015220,
319,cube0,0.349091,576,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
319,vector0,NA,NA,NA,NA,NA,NA,1.852727,3057,0.002211,0.002185,0.000026,0.000000,0.000000,0.006189,0.000000,0.014716,
319,vector1,NA,NA,NA,NA,NA,NA,1.773333,2926,0.002211,0.002185,0.000026,0.000000,0.000000,0.006044,0.000000,0.012958,
320,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
320,vector0,NA,NA,NA,NA,NA,NA,1.492727,2463,0.002211,0.002185,0.000026,0.000000,0.000000,0.005472,0.000000,0.014349,
320,vector1,NA,NA,NA,NA,NA,NA,1.447879,2389,0.002211,0.002185,0.000026,0.000000,0.000000,0.004772,0.000000,0.014767,
321,cube0,0.287879,475,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
321,vector0,NA,NA,NA,NA,NA,NA,1.576970,2602,0.002211,0.002185,0.000026,0.000000,0.000000,0.003355,0.000000,0.014563,
321,vector1,NA,NA,NA,NA,NA,NA,1.586667,2618,0.002211,0.002185,0.000026,0.000000,0.000000,0.003141,0.000000,0.014665,
322,cube0,0.343636,567,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
